,Unnamed: 0,count,event,applnNo
4135,4135,101,Life Threatening Event,NDA021998
4136,4136,1792,Serious Cases,ANDA081265
4137,4137,441,Death,ANDA081265
4138,4138,58,Disabling,ANDA081265
4139,4139,806,Hospitalization,ANDA081265
4140,4140,113,Life Threatening Event,ANDA081265
4141,4141,3294,Serious Cases,NDA019614
4142,4142,745,Death,NDA019614
4143,4143,151,Disabling,NDA019614
4144,4144,1697,Hospitalization,NDA019614
4145,4145,372,Life Threatening Event,NDA019614
4146,4146,2327,Serious Cases,NDA020873
4147,4147,583,Death,NDA020873
4148,4148,44,Disabling,NDA020873
4149,4149,705,Hospitalization,NDA020873
4150,4150,345,Life Threatening Event,NDA020873
4151,4151,2441,Serious Cases,NDA208351
4152,4152,53,Death,NDA208351
4153,4153,33,Disabling,NDA208351
4154,4154,322,Hospitalization,NDA208351
4155,4155,19,Life Threatening Event,NDA208351
4156,4156,1551,Serious Cases,ANDA217114
4157,4157,231,Death,ANDA217114
4158,4158,39,Disabling,ANDA217114
4159,4159,677,Hospitalization,ANDA217114
4160,4160,88,Life Threatening Event,ANDA217114
4161,4161,378,Serious Cases,ANDA209345
4162,4162,18,Death,ANDA209345
4163,4163,10,Disabling,ANDA209345
4164,4164,142,Hospitalization,ANDA209345
4165,4165,6,Life Threatening Event,ANDA209345
4166,4166,25608,Serious Cases,NDA207202
4167,4167,2470,Death,NDA207202
4168,4168,1146,Disabling,NDA207202
4169,4169,11881,Hospitalization,NDA207202
4170,4170,1882,Life Threatening Event,NDA207202
4171,4171,137,Serious Cases,ANDA075288
4172,4172,1,Death,ANDA075288
4173,4173,9,Disabling,ANDA075288
4174,4174,51,Hospitalization,ANDA075288
4175,4175,6,Life Threatening Event,ANDA075288
4176,4176,7849,Serious Cases,NDA012462
4177,4177,1215,Death,NDA012462
4178,4178,234,Disabling,NDA012462
4179,4179,4614,Hospitalization,NDA012462
4180,4180,344,Life Threatening Event,NDA012462
4181,4181,57271,Serious Cases,NDA016831
4182,4182,9107,Death,NDA016831
4183,4183,1140,Disabling,NDA016831
4184,4184,24428,Hospitalization,NDA016831
4185,4185,4508,Life Threatening Event,NDA016831
4186,4186,5614,Serious Cases,ANDA205035
4187,4187,996,Death,ANDA205035
4188,4188,260,Disabling,ANDA205035
4189,4189,2708,Hospitalization,ANDA205035
4190,4190,885,Life Threatening Event,ANDA205035
4191,4191,13099,Serious Cases,ANDA086067
4192,4192,2345,Death,ANDA086067
4193,4193,643,Disabling,ANDA086067
4194,4194,7544,Hospitalization,ANDA086067
4195,4195,1008,Life Threatening Event,ANDA086067
4196,4196,80,Serious Cases,NDA021009
4197,4197,6,Death,NDA021009
4198,4198,11,Disabling,NDA021009
4199,4199,27,Hospitalization,NDA021009
4200,4200,6,Life Threatening Event,NDA021009
4201,4201,773,Serious Cases,NDA018810
4202,4202,137,Death,NDA018810
4203,4203,27,Disabling,NDA018810
4204,4204,394,Hospitalization,NDA018810
4205,4205,33,Life Threatening Event,NDA018810
4206,4206,427,Serious Cases,ANDA205661
4207,4207,49,Death,ANDA205661
4208,4208,19,Disabling,ANDA205661
4209,4209,200,Hospitalization,ANDA205661
4210,4210,4,Life Threatening Event,ANDA205661
4211,4211,1849,Serious Cases,ANDA091646
4212,4212,83,Death,ANDA091646
4213,4213,29,Disabling,ANDA091646
4214,4214,615,Hospitalization,ANDA091646
4215,4215,62,Life Threatening Event,ANDA091646
4216,4216,85,Serious Cases,NDA202428
4217,4217,2,Death,NDA202428
4218,4218,2,Disabling,NDA202428
4219,4219,34,Hospitalization,NDA202428
4220,4220,8,Life Threatening Event,NDA202428
4221,4221,27045,Serious Cases,BLA103353
4222,4222,7073,Death,BLA103353
4223,4223,600,Disabling,BLA103353
4224,4224,14006,Hospitalization,BLA103353
4225,4225,2837,Life Threatening Event,BLA103353
4226,4226,23372,Serious Cases,ANDA206200
4227,4227,2361,Death,ANDA206200
4228,4228,715,Disabling,ANDA206200
4229,4229,11473,Hospitalization,ANDA206200
4230,4230,1246,Life Threatening Event,ANDA206200
4231,4231,931,Serious Cases,ANDA205575
4232,4232,92,Death,ANDA205575
4233,4233,84,Disabling,ANDA205575
4234,4234,484,Hospitalization,ANDA205575
4235,4235,71,Life Threatening Event,ANDA205575
4236,4236,39105,Serious Cases,NDA020726
4237,4237,4885,Death,NDA020726
4238,4238,1157,Disabling,NDA020726
4239,4239,12536,Hospitalization,NDA020726
4240,4240,1604,Life Threatening Event,NDA020726
4241,4241,80,Serious Cases,NDA050557
4242,4242,3,Death,NDA050557
4243,4243,5,Disabling,NDA050557
4244,4244,29,Hospitalization,NDA050557
4245,4245,4,Life Threatening Event,NDA050557
4246,4246,5537,Serious Cases,NDA022030
4247,4247,402,Death,NDA022030
4248,4248,188,Disabling,NDA022030
4249,4249,2095,Hospitalization,NDA022030
4250,4250,250,Life Threatening Event,NDA022030
4251,4251,521,Serious Cases,ANDA091677
4252,4252,61,Death,ANDA091677
4253,4253,11,Disabling,ANDA091677
4254,4254,187,Hospitalization,ANDA091677
4255,4255,23,Life Threatening Event,ANDA091677
4256,4256,12988,Serious Cases,NDA021361
4257,4257,4990,Death,NDA021361
4258,4258,245,Disabling,NDA021361
4259,4259,6590,Hospitalization,NDA021361
4260,4260,370,Life Threatening Event,NDA021361
4261,4261,6748,Serious Cases,NDA021345
4262,4262,1398,Death,NDA021345
4263,4263,237,Disabling,NDA021345
4264,4264,4068,Hospitalization,NDA021345
4265,4265,824,Life Threatening Event,NDA021345
4266,4266,1387,Serious Cases,NDA020955
4267,4267,326,Death,NDA020955
4268,4268,153,Disabling,NDA020955
4269,4269,745,Hospitalization,NDA020955
4270,4270,238,Life Threatening Event,NDA020955
4271,4271,7485,Serious Cases,NDA020571
4272,4272,1832,Death,NDA020571
4273,4273,129,Disabling,NDA020571
4274,4274,3249,Hospitalization,NDA020571
4275,4275,501,Life Threatening Event,NDA020571
4276,4276,12675,Serious Cases,NDA021549
4277,4277,1997,Death,NDA021549
4278,4278,735,Disabling,NDA021549
4279,4279,7646,Hospitalization,NDA021549
4280,4280,1682,Life Threatening Event,NDA021549
4281,4281,6907,Serious Cases,ANDA208531
4282,4282,585,Death,ANDA208531
4283,4283,310,Disabling,ANDA208531
4284,4284,3941,Hospitalization,ANDA208531
4285,4285,971,Life Threatening Event,ANDA208531
4286,4286,24808,Serious Cases,ANDA205576
4287,4287,3698,Death,ANDA205576
4288,4288,691,Disabling,ANDA205576
4289,4289,11070,Hospitalization,ANDA205576
4290,4290,6102,Life Threatening Event,ANDA205576
4291,4291,73503,Serious Cases,NDA020905
4292,4292,4098,Death,NDA020905
4293,4293,5952,Disabling,NDA020905
4294,4294,21381,Hospitalization,NDA020905
4295,4295,3509,Life Threatening Event,NDA020905
4296,4296,1039,Serious Cases,NDA022180
4297,4297,118,Death,NDA022180
4298,4298,17,Disabling,NDA022180
4299,4299,414,Hospitalization,NDA022180
4300,4300,146,Life Threatening Event,NDA022180
4301,4301,57770,Serious Cases,NDA021924
4302,4302,6620,Death,NDA021924
4303,4303,2789,Disabling,NDA021924
4304,4304,32110,Hospitalization,NDA021924
4305,4305,4530,Life Threatening Event,NDA021924
4306,4306,9432,Serious Cases,ANDA203557
4307,4307,2105,Death,ANDA203557
4308,4308,211,Disabling,ANDA203557
4309,4309,5602,Hospitalization,ANDA203557
4310,4310,1625,Life Threatening Event,ANDA203557
4311,4311,83,Serious Cases,NDA210821
4312,4312,2,Death,NDA210821
4313,4313,5,Disabling,NDA210821
4314,4314,26,Hospitalization,NDA210821
4315,4315,10,Life Threatening Event,NDA210821
4316,4316,5056,Serious Cases,NDA022318
4317,4317,1118,Death,NDA022318
4318,4318,155,Disabling,NDA022318
4319,4319,2714,Hospitalization,NDA022318
4320,4320,213,Life Threatening Event,NDA022318
4321,4321,191,Serious Cases,NDA019886
4322,4322,7,Death,NDA019886
4323,4323,6,Disabling,NDA019886
4324,4324,78,Hospitalization,NDA019886
4325,4325,11,Life Threatening Event,NDA019886
4326,4326,5885,Serious Cases,NDA204447
4327,4327,625,Death,NDA204447
4328,4328,287,Disabling,NDA204447
4329,4329,2045,Hospitalization,NDA204447
4330,4330,254,Life Threatening Event,NDA204447
4331,4331,84523,Serious Cases,NDA020504
4332,4332,8680,Death,NDA020504
4333,4333,3187,Disabling,NDA020504
4334,4334,43198,Hospitalization,NDA020504
4335,4335,5014,Life Threatening Event,NDA020504
4336,4336,34449,Serious Cases,NDA021272
4337,4337,8021,Death,NDA021272
4338,4338,153,Disabling,NDA021272
4339,4339,25773,Hospitalization,NDA021272
4340,4340,1072,Life Threatening Event,NDA021272
4341,4341,27580,Serious Cases,NDA020180
4342,4342,4038,Death,NDA020180
4343,4343,2189,Disabling,NDA020180
4344,4344,12755,Hospitalization,NDA020180
4345,4345,1483,Life Threatening Event,NDA020180
4346,4346,3958,Serious Cases,ANDA212963
4347,4347,824,Death,ANDA212963
4348,4348,135,Disabling,ANDA212963
4349,4349,1921,Hospitalization,ANDA212963
4350,4350,227,Life Threatening Event,ANDA212963
4351,4351,114,Serious Cases,ANDA207098
4352,4352,6,Death,ANDA207098
4353,4353,1,Disabling,ANDA207098
4354,4354,32,Hospitalization,ANDA207098
4355,4355,3,Life Threatening Event,ANDA207098
4356,4356,9094,Serious Cases,NDA020657
4357,4357,2037,Death,NDA020657
4358,4358,289,Disabling,NDA020657
4359,4359,3787,Hospitalization,NDA020657
4360,4360,857,Life Threatening Event,NDA020657
4361,4361,5343,Serious Cases,ANDA077760
4362,4362,987,Death,ANDA077760
4363,4363,254,Disabling,ANDA077760
4364,4364,2329,Hospitalization,ANDA077760
4365,4365,525,Life Threatening Event,ANDA077760
4366,4366,54421,Serious Cases,M018
4367,4367,6955,Death,M018
4368,4368,1838,Disabling,M018
4369,4369,29723,Hospitalization,M018
4370,4370,4457,Life Threatening Event,M018
4371,4371,683,Serious Cases,ANDA090811
4372,4372,128,Death,ANDA090811
4373,4373,10,Disabling,ANDA090811
4374,4374,320,Hospitalization,ANDA090811
4375,4375,122,Life Threatening Event,ANDA090811
4376,4376,459,Serious Cases,ANDA212377
4377,4377,19,Death,ANDA212377
4378,4378,6,Disabling,ANDA212377
4379,4379,197,Hospitalization,ANDA212377
4380,4380,20,Life Threatening Event,ANDA212377
4381,4381,3078,Serious Cases,ANDA203649
4382,4382,631,Death,ANDA203649
4383,4383,17,Disabling,ANDA203649
4384,4384,2140,Hospitalization,ANDA203649
4385,4385,138,Life Threatening Event,ANDA203649
4386,4386,1268,Serious Cases,NDA207997
4387,4387,430,Death,NDA207997
4388,4388,11,Disabling,NDA207997
4389,4389,435,Hospitalization,NDA207997
4390,4390,85,Life Threatening Event,NDA207997
4391,4391,655673,Serious Cases,M013
4392,4392,98359,Death,M013
4393,4393,28356,Disabling,M013
4394,4394,337016,Hospitalization,M013
4395,4395,43661,Life Threatening Event,M013
4396,4396,10216,Serious Cases,NDA020489
4397,4397,894,Death,NDA020489
4398,4398,648,Disabling,NDA020489
4399,4399,4182,Hospitalization,NDA020489
4400,4400,523,Life Threatening Event,NDA020489
4401,4401,1293,Serious Cases,NDA021372
4402,4402,288,Death,NDA021372
4403,4403,27,Disabling,NDA021372
4404,4404,769,Hospitalization,NDA021372
4405,4405,156,Life Threatening Event,NDA021372
4406,4406,2000,Serious Cases,part333D
4407,4407,296,Death,part333D
4408,4408,105,Disabling,part333D
4409,4409,774,Hospitalization,part333D
4410,4410,153,Life Threatening Event,part333D
4411,4411,18291,Serious Cases,NDA022352
4412,4412,2970,Death,NDA022352
4413,4413,905,Disabling,NDA022352
4414,4414,9990,Hospitalization,NDA022352
4415,4415,1284,Life Threatening Event,NDA022352
4416,4416,558,Serious Cases,NDA021840
4417,4417,11,Death,NDA021840
4418,4418,26,Disabling,NDA021840
4419,4419,198,Hospitalization,NDA021840
4420,4420,37,Life Threatening Event,NDA021840
4421,4421,15779,Serious Cases,NDA020626
4422,4422,761,Death,NDA020626
4423,4423,962,Disabling,NDA020626
4424,4424,6054,Hospitalization,NDA020626
4425,4425,792,Life Threatening Event,NDA020626
4426,4426,7677,Serious Cases,NDA017116
4427,4427,2576,Death,NDA017116
4428,4428,275,Disabling,NDA017116
4429,4429,1785,Hospitalization,NDA017116
4430,4430,332,Life Threatening Event,NDA017116
4431,4431,236,Serious Cases,NDA022090
4432,4432,2,Death,NDA022090
4433,4433,2,Disabling,NDA022090
4434,4434,27,Hospitalization,NDA022090
4435,4435,5,Life Threatening Event,NDA022090
4436,4436,2561,Serious Cases,NDA021398
4437,4437,283,Death,NDA021398
4438,4438,116,Disabling,NDA021398
4439,4439,962,Hospitalization,NDA021398
4440,4440,75,Life Threatening Event,NDA021398
4441,4441,3691,Serious Cases,NDA019906
4442,4442,360,Death,NDA019906
4443,4443,133,Disabling,NDA019906
4444,4444,2170,Hospitalization,NDA019906
4445,4445,397,Life Threatening Event,NDA019906
4446,4446,212,Serious Cases,NDA018303
4447,4447,43,Death,NDA018303
4448,4448,7,Disabling,NDA018303
4449,4449,124,Hospitalization,NDA018303
4450,4450,14,Life Threatening Event,NDA018303
4451,4451,1070,Serious Cases,NDA021879
4452,4452,241,Death,NDA021879
4453,4453,27,Disabling,NDA021879
4454,4454,464,Hospitalization,NDA021879
4455,4455,25,Life Threatening Event,NDA021879
4456,4456,1251,Serious Cases,ANDA215566
4457,4457,191,Death,ANDA215566
4458,4458,30,Disabling,ANDA215566
4459,4459,749,Hospitalization,ANDA215566
4460,4460,167,Life Threatening Event,ANDA215566
4461,4461,60,Serious Cases,ANDA216981
4462,4462,8,Death,ANDA216981
4463,4463,3,Disabling,ANDA216981
4464,4464,28,Hospitalization,ANDA216981
4465,4465,6,Life Threatening Event,ANDA216981
4466,4466,1322,Serious Cases,NDA020666
4467,4467,270,Death,NDA020666
4468,4468,50,Disabling,NDA020666
4469,4469,576,Hospitalization,NDA020666
4470,4470,145,Life Threatening Event,NDA020666
4471,4471,92567,Serious Cases,BLA125085
4472,4472,24146,Death,BLA125085
4473,4473,1845,Disabling,BLA125085
4474,4474,34085,Hospitalization,BLA125085
4475,4475,5013,Life Threatening Event,BLA125085
4476,4476,5128,Serious Cases,BLA125499
4477,4477,275,Death,BLA125499
4478,4478,47,Disabling,BLA125499
4479,4479,2958,Hospitalization,BLA125499
4480,4480,44,Life Threatening Event,BLA125499
4481,4481,15,Serious Cases,ANDA203133
4482,4482,1,Death,ANDA203133
4483,4483,9,Hospitalization,ANDA203133
4484,4484,3400,Serious Cases,NDA018658
4485,4485,1590,Death,NDA018658
4486,4486,48,Disabling,NDA018658
4487,4487,1131,Hospitalization,NDA018658
4488,4488,176,Life Threatening Event,NDA018658
4489,4489,8749,Serious Cases,NDA022249
4490,4490,1781,Death,NDA022249
4491,4491,151,Disabling,NDA022249
4492,4492,3953,Hospitalization,NDA022249
4493,4493,528,Life Threatening Event,NDA022249
4494,4494,5391,Serious Cases,BLA021148
4495,4495,459,Death,BLA021148
4496,4496,152,Disabling,BLA021148
4497,4497,2181,Hospitalization,BLA021148
4498,4498,296,Life Threatening Event,BLA021148
4499,4499,256,Serious Cases,ANDA091689
4500,4500,60,Death,ANDA091689
4501,4501,12,Disabling,ANDA091689
4502,4502,124,Hospitalization,ANDA091689
4503,4503,15,Life Threatening Event,ANDA091689
4504,4504,40414,Serious Cases,NDA020386
4505,4505,4788,Death,NDA020386
4506,4506,1905,Disabling,NDA020386
4507,4507,20376,Hospitalization,NDA020386
4508,4508,2219,Life Threatening Event,NDA020386
4509,4509,101110,Serious Cases,BLA021081
4510,4510,11370,Death,BLA021081
4511,4511,4185,Disabling,BLA021081
4512,4512,51868,Hospitalization,BLA021081
4513,4513,5718,Life Threatening Event,BLA021081
4514,4514,201,Serious Cases,NDA018714
4515,4515,22,Death,NDA018714
4516,4516,3,Disabling,NDA018714
4517,4517,87,Hospitalization,NDA018714
4518,4518,7,Life Threatening Event,NDA018714
4519,4519,68,Serious Cases,NDA020065
4520,4520,7,Death,NDA020065
4521,4521,4,Disabling,NDA020065
4522,4522,23,Hospitalization,NDA020065
4523,4523,1,Life Threatening Event,NDA020065
4524,4524,18929,Serious Cases,NDA211363
4525,4525,2751,Death,NDA211363
4526,4526,301,Disabling,NDA211363
4527,4527,9672,Hospitalization,NDA211363
4528,4528,2952,Life Threatening Event,NDA211363
4529,4529,62,Serious Cases,ANDA087693
4530,4530,2,Death,ANDA087693
4531,4531,35,Hospitalization,ANDA087693
4532,4532,2,Life Threatening Event,ANDA087693
4533,4533,6698,Serious Cases,NDA211913
4534,4534,395,Death,NDA211913
4535,4535,296,Disabling,NDA211913
4536,4536,1143,Hospitalization,NDA211913
4537,4537,243,Life Threatening Event,NDA211913
4538,4538,245,Serious Cases,ANDA075840
4539,4539,7,Death,ANDA075840
4540,4540,11,Disabling,ANDA075840
4541,4541,95,Hospitalization,ANDA075840
4542,4542,16,Life Threatening Event,ANDA075840
4543,4543,521,Serious Cases,NDA020411
4544,4544,37,Death,NDA020411
4545,4545,9,Disabling,NDA020411
4546,4546,157,Hospitalization,NDA020411
4547,4547,72,Life Threatening Event,NDA020411
4548,4548,3224,Serious Cases,NDA022007
4549,4549,393,Death,NDA022007
4550,4550,108,Disabling,NDA022007
4551,4551,1694,Hospitalization,NDA022007
4552,4552,212,Life Threatening Event,NDA022007
4553,4553,14914,Serious Cases,ANDA077903
4554,4554,2844,Death,ANDA077903
4555,4555,504,Disabling,ANDA077903
4556,4556,7696,Hospitalization,ANDA077903
4557,4557,1008,Life Threatening Event,ANDA077903
4558,4558,176,Serious Cases,NDA206333
4559,4559,10,Death,NDA206333
4560,4560,15,Disabling,NDA206333
4561,4561,45,Hospitalization,NDA206333
4562,4562,17,Life Threatening Event,NDA206333
4563,4563,90547,Serious Cases,NDA012151
4564,4564,15758,Death,NDA012151
4565,4565,2963,Disabling,NDA012151
4566,4566,55543,Hospitalization,NDA012151
4567,4567,7673,Life Threatening Event,NDA012151
4568,4568,44149,Serious Cases,NDA018565
4569,4569,9996,Death,NDA018565
4570,4570,2880,Disabling,NDA018565
4571,4571,13322,Hospitalization,NDA018565
4572,4572,1987,Life Threatening Event,NDA018565
4573,4573,275,Serious Cases,NDA208552
4574,4574,13,Death,NDA208552
4575,4575,10,Disabling,NDA208552
4576,4576,96,Hospitalization,NDA208552
4577,4577,5,Life Threatening Event,NDA208552
4578,4578,29191,Serious Cases,NDA021073
4579,4579,4170,Death,NDA021073
4580,4580,1110,Disabling,NDA021073
4581,4581,10938,Hospitalization,NDA021073
4582,4582,1577,Life Threatening Event,NDA021073
4583,4583,23372,Serious Cases,NDA021324
4584,4584,2361,Death,NDA021324
4585,4585,715,Disabling,NDA021324
4586,4586,11473,Hospitalization,NDA021324
4587,4587,1246,Life Threatening Event,NDA021324
4588,4588,3738,Serious Cases,ANDA217713
4589,4589,805,Death,ANDA217713
4590,4590,37,Disabling,ANDA217713
4591,4591,1712,Hospitalization,ANDA217713
4592,4592,213,Life Threatening Event,ANDA217713
4593,4593,6529,Serious Cases,ANDA210741
4594,4594,1150,Death,ANDA210741
4595,4595,407,Disabling,ANDA210741
4596,4596,4001,Hospitalization,ANDA210741
4597,4597,647,Life Threatening Event,ANDA210741
4598,4598,421,Serious Cases,ANDA090938
4599,4599,4,Death,ANDA090938
4600,4600,25,Disabling,ANDA090938
4601,4601,159,Hospitalization,ANDA090938
4602,4602,29,Life Threatening Event,ANDA090938
4603,4603,13969,Serious Cases,NDA203993
4604,4604,1144,Death,NDA203993
4605,4605,325,Disabling,NDA203993
4606,4606,5842,Hospitalization,NDA203993
4607,4607,755,Life Threatening Event,NDA203993
4608,4608,8358,Serious Cases,ANDA075143
4609,4609,1719,Death,ANDA075143
4610,4610,168,Disabling,ANDA075143
4611,4611,4201,Hospitalization,ANDA075143
4612,4612,482,Life Threatening Event,ANDA075143
4613,4613,1179,Serious Cases,ANDA091323
4614,4614,40,Death,ANDA091323
4615,4615,56,Disabling,ANDA091323
4616,4616,487,Hospitalization,ANDA091323
4617,4617,92,Life Threatening Event,ANDA091323
4618,4618,37134,Serious Cases,part336
4619,4619,7183,Death,part336
4620,4620,1354,Disabling,part336
4621,4621,16207,Hospitalization,part336
4622,4622,2268,Life Threatening Event,part336
4623,4623,93,Serious Cases,NDA022055
4624,4624,8,Death,NDA022055
4625,4625,3,Disabling,NDA022055
4626,4626,35,Hospitalization,NDA022055
4627,4627,4,Life Threatening Event,NDA022055
4628,4628,7375,Serious Cases,NDA021583
4629,4629,298,Death,NDA021583
4630,4630,193,Disabling,NDA021583
4631,4631,998,Hospitalization,NDA021583
4632,4632,92,Life Threatening Event,NDA021583
4633,4633,4328,Serious Cases,NDA020796
4634,4634,779,Death,NDA020796
4635,4635,126,Disabling,NDA020796
4636,4636,2118,Hospitalization,NDA020796
4637,4637,153,Life Threatening Event,NDA020796
4638,4638,3993,Serious Cases,NDA021016
4639,4639,126,Death,NDA021016
4640,4640,202,Disabling,NDA021016
4641,4641,1356,Hospitalization,NDA021016
4642,4642,138,Life Threatening Event,NDA021016
